path,modality,study,status,transfer_syntax,width,height,components,bits_allocated,frames,src_bytes,j2k_bytes,enc_seconds,dec_seconds,detail
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002294.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528890,150505,0.2591,0.0777,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002537.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528886,151769,0.2316,0.0784,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_001096.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,684,1,0,1,704868,371383,0.2891,0.08,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003220.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528886,150687,0.1697,0.0652,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003264.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,318952,0.1428,0.0917,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005112.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528970,326458,0.146,0.0937,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_002341.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528890,149736,0.2018,0.0707,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_000643.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528862,154465,0.2016,0.0648,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003562.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528888,144568,0.2414,0.0428,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_003486.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,143473,0.253,0.0384,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001449.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528846,147302,0.2529,0.0533,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002428.dcm,mr,study_002,OK,1.2.840.10008.1.2,512,512,1,0,1,619552,76847,0.1806,0.0275,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002375.dcm,mr,study_004,OK,1.2.840.10008.1.2,336,384,1,0,1,382618,109381,0.1123,0.0305,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000485.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528856,274651,0.1979,0.0424,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000027.dcm,mr,study_002,OK,1.2.840.10008.1.2,180,180,1,0,1,172154,18490,0.1178,0.0184,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003353.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,320102,0.215,0.0413,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000254.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,250263,0.2012,0.0487,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000077.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528842,296252,0.2312,0.0693,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000664.dcm,mr,study_005,OK,1.2.840.10008.1.2,208,256,1,0,1,200216,28174,0.1641,0.0358,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_002427.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528852,157639,0.2608,0.0459,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001428.dcm,mr,study_005,OK,1.2.840.10008.1.2,216,256,1,0,1,216560,38921,0.1463,0.0356,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000759.dcm,mr,study_004,OK,1.2.840.10008.1.2,967,967,1,0,1,1993174,30256,0.4127,0.0575,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001785.dcm,mr,study_002,OK,1.2.840.10008.1.2,393,940,1,0,1,845608,189674,0.2628,0.0547,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003700.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,330661,0.2074,0.0482,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001914.dcm,mr,study_004,OK,1.2.840.10008.1.2,320,320,1,0,1,305690,57356,0.1643,0.0606,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_000179.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528834,147309,0.2322,0.0858,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005244.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528964,242431,0.2645,0.0566,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_003765.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,175558,0.1999,0.066,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000263.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,154904,0.2185,0.0622,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001219.dcm,mr,study_005,OK,1.2.840.10008.1.2,192,192,1,0,1,167448,17981,0.1495,0.0248,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002803.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528914,129513,0.2819,0.0497,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001184.dcm,mr,study_005,OK,1.2.840.10008.1.2,192,192,1,0,1,167444,17789,0.1153,0.037,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002536.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528918,157270,0.2525,0.0637,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000371.dcm,mr,study_002,OK,1.2.840.10008.1.2,224,256,1,0,1,217826,68260,0.2312,0.0589,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001661.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528888,147258,0.246,0.0545,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001612.dcm,mr,study_003,OK,1.2.840.10008.1.2,384,384,1,0,1,408202,92737,0.1925,0.0462,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001071.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,529054,110734,0.1841,0.0577,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_001472.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528850,181779,0.2112,0.0475,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001212.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528870,140361,0.3234,0.0681,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_004122.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528936,149540,0.3065,0.0851,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001863.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528862,151308,0.2955,0.0573,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001360.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528872,146721,0.2879,0.0601,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001022.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528856,156713,0.244,0.069,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002252.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528914,154656,0.3427,0.0489,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000105.dcm,mr,study_005,OK,1.2.840.10008.1.2,180,180,1,0,1,172196,11735,0.2814,0.03,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001939.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528864,157434,0.2276,0.0558,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_003122.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528874,275666,0.2369,0.0986,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_004636.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528970,335698,0.325,0.0603,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003283.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,320176,0.2313,0.0726,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001928.dcm,mr,study_002,OK,1.2.840.10008.1.2,256,256,1,0,1,236056,31846,0.2544,0.0272,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001531.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,143321,0.246,0.0499,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000270.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528860,261435,0.261,0.0772,
LocalDatasets/medical-dicom-organized/mr/study_001/instance_000410.dcm,mr,study_001,OK,1.2.840.10008.1.2,512,512,1,0,1,630738,105341,0.2253,0.0519,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001031.dcm,mr,study_004,OK,1.2.840.10008.1.2,208,256,1,0,1,200250,24565,0.2356,0.0537,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001366.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,150189,0.2777,0.0346,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001927.dcm,mr,study_005,OK,1.2.840.10008.1.2,512,512,1,0,1,619466,70358,0.3563,0.0389,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001415.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,282249,0.2523,0.0848,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003083.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528878,150805,0.1562,0.0398,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_004437.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528970,327029,0.1488,0.0819,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000082.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528878,144130,0.2831,0.045,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001009.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,149117,0.2479,0.085,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003279.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528886,151919,0.2564,0.0837,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_002083.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528864,155830,0.2681,0.0986,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000463.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528844,252921,0.2848,0.0778,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_002435.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528852,155000,0.2848,0.1093,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002633.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528922,150724,0.2697,0.0406,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001238.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,279539,0.2163,0.0718,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001704.dcm,mr,study_004,OK,1.2.840.10008.1.2,192,192,1,0,1,167446,15088,0.0976,0.0329,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001370.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528858,184334,0.1665,0.0349,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000038.dcm,mr,study_005,OK,1.2.840.10008.1.2,180,180,1,0,1,172206,19531,0.1891,0.0245,
LocalDatasets/medical-dicom-organized/mr/study_001/instance_000472.dcm,mr,study_001,OK,1.2.840.10008.1.2,256,256,1,0,1,238400,30804,0.2355,0.0488,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001856.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528862,153827,0.2967,0.0725,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000510.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528890,150166,0.2588,0.0427,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_000533.dcm,mr,study_002,OK,1.2.840.10008.1.2,384,384,1,0,1,398804,96206,0.2225,0.0591,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_000866.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,259632,0.2645,0.083,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003712.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,331445,0.2333,0.0959,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002158.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528876,157149,0.2234,0.0584,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001544.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,160,160,1,0,1,216928,16478,0.1099,0.0284,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000051.dcm,mr,study_005,OK,1.2.840.10008.1.2,180,180,1,0,1,172216,15877,0.1543,0.0319,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002020.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528890,150080,0.1854,0.0546,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001373.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528858,184140,0.2371,0.0581,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001365.dcm,mr,study_003,OK,1.2.840.10008.1.2,320,260,1,0,1,268272,62361,0.2042,0.061,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002216.dcm,mr,study_004,OK,1.2.840.10008.1.2,320,320,1,0,1,330124,96033,0.2041,0.0635,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_002788.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528870,278043,0.2646,0.0664,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001679.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528888,148828,0.2476,0.0723,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000179.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528842,232642,0.216,0.0704,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001065.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,278541,0.2349,0.039,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001074.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,280575,0.2567,0.0479,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000353.dcm,mr,study_005,OK,1.2.840.10008.1.2,160,160,1,0,1,147446,14619,0.1147,0.0175,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_002296.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,147538,0.3087,0.0703,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000634.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528848,253282,0.3024,0.0776,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001577.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528888,154750,0.3621,0.0457,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001054.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,149326,0.3565,0.1055,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006365.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528962,149945,0.3362,0.034,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_000383.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528834,150113,0.255,0.0864,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001408.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528872,145916,0.1893,0.0968,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003210.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,321634,0.2518,0.0705,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000654.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528856,276765,0.147,0.0426,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000782.dcm,mr,study_004,OK,1.2.840.10008.1.2,224,256,1,0,1,217926,28683,0.2317,0.0308,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000583.dcm,mr,study_004,OK,1.2.840.10008.1.2,512,512,1,0,1,624974,88324,0.2244,0.0595,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001592.dcm,mr,study_004,OK,1.2.840.10008.1.2,192,192,1,0,1,167452,21706,0.1226,0.027,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002150.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528876,157871,0.2598,0.0466,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003581.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,322339,0.2889,0.0564,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005803.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528968,281185,0.2803,0.0524,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006694.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,1330,1,0,1,1366534,468379,0.2968,0.0701,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000031.dcm,mr,study_003,OK,1.2.840.10008.1.2,128,128,1,0,1,139024,10254,0.1915,0.0394,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000035.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528830,265674,0.2693,0.0783,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002988.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,287341,0.2371,0.0813,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000157.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528842,229836,0.2534,0.08,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001330.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,287428,0.2155,0.0848,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_000548.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528822,153182,0.2251,0.0919,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_004114.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528936,148503,0.2033,0.0361,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000731.dcm,mr,study_004,OK,1.2.840.10008.1.2,224,256,1,0,1,217920,29268,0.2316,0.0181,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_004877.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528970,335901,0.2684,0.046,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_005450.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528964,280157,0.3132,0.0551,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_001971.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528864,156775,0.2375,0.0893,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_000132.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528834,147719,0.2825,0.0667,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006190.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528962,168387,0.1996,0.0418,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001986.dcm,mr,study_002,OK,1.2.840.10008.1.2,300,320,1,0,1,309170,57892,0.1685,0.0398,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000574.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528890,142878,0.1963,0.0629,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_003518.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528868,151329,0.1828,0.0651,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_002900.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,287026,0.1492,0.0728,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002546.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528918,158570,0.1769,0.068,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001768.dcm,mr,study_003,OK,1.2.840.10008.1.2,320,300,1,0,1,323638,55033,0.1568,0.0259,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_001715.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528872,146587,0.2233,0.0546,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_001603.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528888,155638,0.2611,0.095,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_001534.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528850,180792,0.2744,0.0951,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002670.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528922,148153,0.2598,0.0899,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006688.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,1330,1,0,1,1366534,453469,0.4855,0.104,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001393.dcm,mr,study_003,OK,1.2.840.10008.1.2,512,512,1,0,1,635676,110802,0.2294,0.0368,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000466.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528856,274975,0.1439,0.0453,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000440.dcm,mr,study_004,OK,1.2.840.10008.1.2,180,180,1,0,1,172320,20300,0.126,0.0241,
LocalDatasets/medical-dicom-organized/xa/study_004/instance_000058.dcm,xa,study_004,OK,1.2.840.10008.1.2,2560,2048,1,0,1,5248398,2124697,1.0485,0.5075,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000117.dcm,mr,study_005,OK,1.2.840.10008.1.2,168,256,1,0,1,201800,35026,0.1504,0.0267,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000417.dcm,mr,study_003,OK,1.2.840.10008.1.2,260,320,1,0,1,279200,57810,0.1654,0.036,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001739.dcm,mr,study_005,OK,1.2.840.10008.1.2,336,384,1,0,1,382502,98477,0.1384,0.0408,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000312.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528848,247048,0.1762,0.0539,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001650.dcm,mr,study_005,OK,1.2.840.10008.1.2,260,320,1,0,1,295074,76979,0.1161,0.0254,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_001080.dcm,mr,study_003,OK,1.2.840.10008.1.2,176,256,1,0,1,190794,18537,0.1777,0.0469,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_003630.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528874,152185,0.2301,0.0583,
LocalDatasets/medical-dicom-organized/mr/study_001/instance_000711.dcm,mr,study_001,OK,1.2.840.10008.1.2,256,208,1,0,1,219586,35801,0.1465,0.0745,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_000065.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528842,289797,0.2303,0.0816,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001594.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,589,1,0,1,607656,164759,0.2106,0.0475,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_001663.dcm,mr,study_002,OK,1.2.840.10008.1.2,224,256,1,0,1,218022,16890,0.1871,0.0274,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_002227.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528914,157029,0.1867,0.0448,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_001445.dcm,mr,study_004,OK,1.2.840.10008.1.2,192,192,1,0,1,167454,22634,0.135,0.0193,
LocalDatasets/medical-dicom-organized/mr/study_003/instance_000818.dcm,mr,study_003,OK,1.2.840.10008.1.2,176,256,1,0,1,190756,25221,0.1224,0.0216,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001110.dcm,mr,study_005,OK,1.2.840.10008.1.2,192,192,1,0,1,167446,19773,0.1053,0.0277,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_001239.dcm,mr,study_005,OK,1.2.840.10008.1.2,192,192,1,0,1,167444,18006,0.1142,0.0347,
LocalDatasets/medical-dicom-organized/ct/study_003/instance_000107.dcm,ct,study_003,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528926,149820,0.1702,0.0546,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_002260.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,152904,0.1608,0.0593,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001071.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528856,158838,0.1575,0.0383,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000761.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528892,156223,0.2087,0.0414,
LocalDatasets/medical-dicom-organized/mr/study_005/instance_000726.dcm,mr,study_005,OK,1.2.840.10008.1.2,208,256,1,0,1,200208,25413,0.1437,0.0352,
LocalDatasets/medical-dicom-organized/ct/study_001/instance_002351.dcm,ct,study_001,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528864,140527,0.2079,0.0387,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_003337.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,320356,0.2149,0.0581,
LocalDatasets/medical-dicom-organized/mr/study_002/instance_006383.dcm,mr,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528966,150032,0.1927,0.0522,
LocalDatasets/medical-dicom-organized/mr/study_004/instance_000262.dcm,mr,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528866,253893,0.1662,0.0473,
LocalDatasets/medical-dicom-organized/ct/study_002/instance_001194.dcm,ct,study_002,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528858,178528,0.2003,0.0355,
LocalDatasets/medical-dicom-organized/ct/study_004/instance_000006.dcm,ct,study_004,OK,1.2.840.10008.1.2.1,512,512,1,0,1,560214,111,0.1786,0.0384,
LocalDatasets/medical-dicom-organized/ct/study_005/instance_000258.dcm,ct,study_005,OK,1.2.840.10008.1.2.1,512,512,1,0,1,528882,154629,0.2295,0.0438,
